time,open,high,low,close,volume
2026-06-16 02:40:00+00:00,65838.25,65870.5390625,65809.0078125,65843.6015625,342016
2026-06-16 02:45:00+00:00,65849.9921875,65849.9921875,65808.0,65829.4296875,24961024
2026-06-16 02:50:00+00:00,65829.421875,65829.4296875,65755.7578125,65766.4375,0
2026-06-16 02:55:00+00:00,65766.4375,65766.4375,65650.0,65704.9765625,7485440
2026-06-16 03:00:00+00:00,65709.9921875,65792.0,65645.3515625,65792.0,0
2026-06-16 03:05:00+00:00,65792.9921875,65804.5390625,65682.1875,65738.203125,103596032
2026-06-16 03:10:00+00:00,65738.203125,65777.5703125,65738.203125,65769.0,17899520
2026-06-16 03:15:00+00:00,65769.0,65769.0,65707.5234375,65730.109375,0
2026-06-16 03:20:00+00:00,65728.03125,65784.890625,65607.5390625,65765.6171875,46196736
2026-06-16 03:25:00+00:00,65784.6015625,65963.0,65784.6015625,65935.25,139042816
2026-06-16 03:30:00+00:00,65944.7421875,66011.1875,65928.6796875,66000.1015625,0
2026-06-16 03:35:00+00:00,66000.109375,66027.3515625,65987.2578125,66014.8828125,281788416
2026-06-16 03:40:00+00:00,66017.1015625,66084.2421875,66011.40625,66084.2421875,15548416
2026-06-16 03:45:00+00:00,66094.5078125,66113.4609375,66079.5703125,66101.5078125,0
2026-06-16 03:50:00+00:00,66101.5078125,66109.34375,66049.171875,66065.828125,0
2026-06-16 03:55:00+00:00,66067.828125,66118.859375,66043.390625,66111.75,545171456
2026-06-16 04:00:00+00:00,66118.9296875,66223.5390625,66107.3125,66223.5390625,0
2026-06-16 04:05:00+00:00,66209.3671875,66237.6796875,66116.5625,66138.71875,567296
2026-06-16 04:10:00+00:00,66145.390625,66170.5,66089.21875,66107.1875,0
2026-06-16 04:15:00+00:00,66095.2578125,66119.78125,66064.6328125,66090.328125,0
2026-06-16 04:20:00+00:00,66084.6171875,66084.6171875,66004.09375,66034.1796875,0
2026-06-16 04:25:00+00:00,66029.7734375,66051.96875,65934.53125,65934.53125,48795648
2026-06-16 04:30:00+00:00,65920.8125,65920.8125,65765.2890625,65824.6171875,0
2026-06-16 04:35:00+00:00,65817.703125,65860.3203125,65797.578125,65833.7578125,54935552
2026-06-16 04:40:00+00:00,65833.7578125,65869.2890625,65792.0,65843.6171875,99305472
2026-06-16 04:45:00+00:00,65832.40625,65860.0078125,65796.1875,65827.109375,0
2026-06-16 04:50:00+00:00,65831.890625,65858.7265625,65809.609375,65821.828125,112680960
2026-06-16 04:55:00+00:00,65816.3828125,65857.2421875,65774.546875,65800.0,0
2026-06-16 05:00:00+00:00,65803.4921875,65953.4296875,65803.4921875,65929.8671875,0
2026-06-16 05:05:00+00:00,65943.4921875,65953.1015625,65857.2421875,65926.3515625,0
2026-06-16 05:10:00+00:00,65926.3515625,66025.5390625,65911.7265625,65979.8203125,644800512
2026-06-16 05:15:00+00:00,65976.0,66033.1015625,65925.34375,66032.9921875,0
2026-06-16 05:20:00+00:00,66030.96875,66061.4609375,66017.9921875,66047.6796875,0
2026-06-16 05:25:00+00:00,66047.6796875,66071.453125,66002.7578125,66037.9921875,0
2026-06-16 05:30:00+00:00,66033.03125,66063.7890625,65967.7265625,65967.7265625,375476224
2026-06-16 05:35:00+00:00,65988.90625,66072.0,65983.40625,66068.9765625,123529216
2026-06-16 05:40:00+00:00,66063.796875,66075.1875,66016.1484375,66050.96875,0
2026-06-16 05:45:00+00:00,66051.703125,66102.390625,66016.140625,66034.4296875,36323328
2026-06-16 05:50:00+00:00,66047.90625,66094.7890625,66013.3515625,66013.3515625,0
2026-06-16 05:55:00+00:00,66011.1875,66047.9921875,66011.1875,66020.15625,284555264
2026-06-16 06:00:00+00:00,66026.859375,66124.46875,66026.859375,66084.0,47992832
2026-06-16 06:05:00+00:00,66093.203125,66143.25,66058.6171875,66139.796875,29667328
2026-06-16 06:10:00+00:00,66139.796875,66156.8671875,66106.9375,66149.78125,0
2026-06-16 06:15:00+00:00,66146.84375,66207.671875,66116.7109375,66191.2578125,0
2026-06-16 06:20:00+00:00,66193.6484375,66220.0,66166.0,66210.90625,0
2026-06-16 06:25:00+00:00,66208.0234375,66309.703125,66205.609375,66291.078125,139993088
2026-06-16 06:30:00+00:00,66302.15625,66332.0,66255.6875,66314.359375,0
2026-06-16 06:35:00+00:00,66318.1015625,66509.3203125,66317.7890625,66421.9375,84228096
2026-06-16 06:40:00+00:00,66421.9375,66428.359375,66361.1796875,66361.1796875,42887168
2026-06-16 06:45:00+00:00,66361.203125,66437.2890625,66347.9921875,66436.6328125,174362624
2026-06-16 06:50:00+00:00,66425.1015625,66494.4296875,66425.1015625,66470.1328125,7966720
2026-06-16 06:55:00+00:00,66475.9921875,66495.7265625,66398.453125,66406.25,78092288
2026-06-16 07:00:00+00:00,66415.6484375,66420.1875,66336.0078125,66374.7890625,0
2026-06-16 07:05:00+00:00,66380.9296875,66480.0,66361.4765625,66456.2734375,0
2026-06-16 07:10:00+00:00,66456.2734375,66462.9921875,66304.203125,66304.203125,4040704
2026-06-16 07:15:00+00:00,66284.5,66441.7578125,66280.8984375,66397.53125,26359808
2026-06-16 07:20:00+00:00,66403.8515625,66409.7734375,66287.3203125,66352.09375,276957184
2026-06-16 07:25:00+00:00,66352.09375,66352.09375,66290.0625,66292.9765625,0
2026-06-16 07:30:00+00:00,66284.0078125,66356.6328125,66279.0078125,66324.859375,1157120
2026-06-16 07:35:00+00:00,66324.859375,66369.546875,66317.046875,66337.3671875,0
2026-06-16 07:40:00+00:00,66347.3828125,66388.421875,66274.9375,66284.6171875,0
2026-06-16 07:45:00+00:00,66284.6171875,66315.7734375,66263.9921875,66293.7265625,0
2026-06-16 07:50:00+00:00,66286.0,66336.21875,66286.0,66311.2421875,686688256
2026-06-16 07:55:00+00:00,66311.2421875,66346.0078125,66306.703125,66334.1796875,0
